,date,developerResponse,review,rating,isEdited,userName,title
1995,2023-02-01 20:09:37,"{'id': 34647417, 'body': ""We're sorry to hear that and would like to try and help. Please email us with details (phone number, link to this public comment and your reviewer name) at appstorefeedback@wellsfargo.com. Do not share anything private when emailing us, such as account numbers. Also, put Apple Review in the subject line of the email and/or provide a link to your Apple App Store review. -Ludwicke"", 'modified': '2023-02-03T00:43:25Z'}","My business debit card was shut down without my knowledge.  I tried on several occasions to use it but declined.  How embarrassing when you’re holding up a freight package and was at gas station without gas and now no card.  

Find out that they are doing an update sweep thru the entire system and bc the band on my card was not my full govt name it was shut down.  Mind you my account has been like this since 1998.  Nothing has changed.  Oh boy did it mess me up royally.  I can’t recommend Wells Fargo for nothing.  They are not able to communicate to their customers reasonably.",1,False,SIMONE ALISA,BANKING PROBLEMS
1996,2023-01-19 15:38:52,"{'id': 24207871, 'body': 'You may want to check out your device settings as well as the Biometric Authentication FAQ https://www.wellsfargo.com/help/security-and-fraud/biometric-faqs/. If you still experience issues, please email us at appstorefeedback@wellsfargo.com and include Apple Review in the subject line. For more help: 1-800-956-4442.  -Anthony', 'modified': '2021-07-30T00:58:06Z'}","Most frustrating thing ever. The fingerprint decides to not work randomly then locks me out of my accounts. I then have to go and change the password manually, because at this time it’s like they make me change passwords every other week and I can’t keep track. This is the main reason I’m leaving Wells Fargo. Let alone it’s shady practices on veterans like me. Tried to talk to the people at Wells Fargo about letting me at least fix this and they basically told me to eff off. Let’s also not forget about their racist practices on home loans now…",1,True,Therealfirstamendmentadvocate,Closing my accounts mostly because of the app.
1997,2022-09-22 14:30:49,"{'id': 32237377, 'body': 'Hi there, thanks for providing this feedback. We will be sure to share it with the Mobile team as they do appreciate insight on your mobile experience. Thanks again. -Tania', 'modified': '2022-09-26T14:22:10Z'}",The app overall is great. I appreciate being able to deposit checks with my phone. Bill Pay is easy to use. My only wish would be that I could see payment history in Bill Pay instead of having to go to Account Summary and then search for a certain Payee.,5,False,eltingville10312,Well done!
1998,2022-06-08 12:45:52,,This option is saving me so much time. I finally don’t have to wait until the bank opens to get my paperwork finalized. We just switched to Wells Fargo May 2022. I have been trying to convince my husband for years to switch thanks at offered more up-to-date banking options. We are finally here and I love it,5,False,Melany 75,Mobile deposit
1999,2022-06-14 04:01:51,"{'id': 30381795, 'body': ""We're sorry to hear that and would like to try and help. Please email us with details (phone number, link to this public comment and your reviewer name) at appstorefeedback@wellsfargo.com. Do not share anything private when emailing us, such as account numbers. -Yosari\r\n"", 'modified': '2022-06-15T23:53:12Z'}","The Constantly need to change ?? This change is NOT an improvement !!! Change for the second change because some young new little employee needs to show off, pushes customers away. Customers like consistency, regularity , familiarity. The world does not continually like to have to learn new things because of some ego monster who thinks it’s going to make it better. Are you getting this! Or is it over your head too !!!   Yes I am annoyed, and looking forward to moving from this bank soon !",2,False,1acct holder,1Acct holder!!!
2000,2022-03-21 01:31:40,,Possibly the revised Wells Fargo App works for a tablet but in my opinion not on an iPhone. The prior version had everything I needed and was easy to read. Why was it necessary to change it? Everything seems more difficult now. The screen also jumps around when I’m trying to scroll debits.,5,False,CK13536,Please bring back the prior version
2001,2022-03-09 19:30:08,,After the previous ap this one looks a child designed it. I am not happy with the overall appearance or use of it I have had to find ways to do the things that should be where they were.  Tweaking our aps and resolving security issues is understandable this one is just weak. What. Shame wellsfargo money not well spent.,5,False,R lindsey,Ap looks childish
2002,2022-03-16 16:20:17,,"I can never see all my accounts in one view. I have to go to another category to see an investment management account. Wells Fargo will not make it easier for me, although I have complained many times. Having all accounts visible on one page and eliminating these silly categories would be a huge improvement. Please straighten this out as the app is improved.",4,False,Jud@531,Poor Organization
2003,2022-03-09 01:20:50,,I really like the older version before the update. It’s really hard to find transactions. It isn’t clear what has cleared. It’s hard to search for payments. It also keeps crashing. I have more success going on my computer. I never had any problems with the older version of the app.,5,False,jackattackie,New version of app 2022
2004,2022-03-05 14:17:53,,Love the effort put into this new app release. You guys did an amazing job. You took into consideration user feedback and released without major bugs or defects. Also great job on the marketing efforts to ramp up the user’s excitement about the new app. Everything was smooth. This changes my perception of Wellsfargo. - from a 13 year customer.,5,False,summers.2525,Great work on the new app release!
2005,2022-03-02 17:10:17,,"I don’t like the new app design.  I used to be able to see the vendor name on the activity without having to open it to see more details, so I could easily scroll down through to monitor the activity.  Now I have to open the details to see that, which is cumbersome and time consuming.",5,False,Popser1,Prefer the old version
2006,2022-02-27 00:49:56,,"Overall, the app is very good, but if you want to check your account to see what deposits have come in, you’re out of luck. I searched the app trying to find this info but couldn’t find it. I had to scroll through multiple days worth of transactions to hunt for them.",5,False,Le iPhone,Deposit view not available
2007,2022-02-24 19:53:34,,"Good app but I ordered checks through the app, was charged and only received the cover. Had to call and wait wait wait for reasons no checks ever came. They said I only ordered the cover however the charge was for the checks. So I will never order checks online again only through bank directly",5,False,ELISA1901,Checks
2008,2021-12-30 12:52:15,,I had a problem with the Photo Software being able to capture the images of my check. It took me 7 different times to get a clear photo of my check to deposit it into my account. It was extremely frustrating & time consuming .,5,False,A Must Have Appt.,Photo Software Needs To Be User Friendly
2009,2021-12-29 22:22:08,,I have used the WF banking app for about 5 years now and it’s way better than several other I have used. It’s easy to navigate the menus and find what you are looking for at your fingertips. The site is never down for maintenance and if it has been it’s not during peak hours. I feel very secure using this app.,5,False,YiApp,User Friendly Bank App
2010,2021-12-19 17:55:45,,"The Wells Fargo mobile app is very easy to use it’s very easy to find all the information that you will need and the customer service is top-notch.  If you have any issues, they can answer them through chat, a phone call, or you can make an appointment. It’s Definitely the best mobile banking app I’ve ever used.",5,False,"malseed, char",Review of mobile app
2011,2021-12-03 21:16:16,,"I don't have to enter the decimal. It's easier than Bank of America

***I really wish it was easier to see the page of ALL my accounts by hitting a button in the footer task bar and ESPECIALLY when on my desktop, to click “ACCOUNTS” upper left. It doesn’t take me to the page with all my accounts listed, and it should.",5,False,Perrelle,Depositing is easy
2012,2021-08-12 15:42:51,,"I’ve been with them for 33 years.  Whenever I had a problem my fault or not they have always been there to help.  When it was my mistake they never made me feel disappointed in myself, which I always felt.  I’ve had fraud charges, scammed once or twice and it was always solved promptly.  I appreciate all levels of care given. God bless Diana",5,False,Discipledi,Love Wells Fargo
2013,2021-05-28 17:45:16,,"Great bank! Joined when we first moved to California in 2011. Had our accounts and mortgages there. When we left California, kept our accounts with them. They are worth it, even though they have no ATM’s in Michigan. Most of our money is direct deposited and we have auto savings amd bill pay with them. Love them! Would not leave them!",5,False,lorrainep,Love Wells Fargo
2014,2021-06-11 13:49:29,"{'id': 23355243, 'body': ""We're sorry to hear that and would like to\xa0try and\xa0help. Please email us with details (phone number, link to this public comment and your reviewer name) at appstorefeedback@wellsfargo.com. Do not share anything private when emailing us, such as account numbers. -Aud"", 'modified': '2021-06-13T17:31:08Z'}","I tried to do a payment via Bill Pay and went through the entire process only to get a not that it was temporarily unavailable. Now I have to use selle, which would be ok except it’s payments are too small for amount I need to send. So now have to do multiple sends. 
Wells Fargo has been less helpful in their banking services and when I am back in the States I will definitely find a better bank. 
Plus Yu want a nickname and they are all taken so this doesn’t get registered.",2,False,irritated @ WFB,Transfer and payments
2015,2020-12-30 14:39:53,,I’ve been with Well Fargo for over 30 years banking in several different cities. They have always treated me with respect and their service has been over the top. I love the fact they monitor my accounts for fraudulent transactions and they notify me before I’ve even looked at my accounts. Thank you Wells Fargo employees for caring,5,False,Liztherev,Great bank
2016,2020-12-21 21:17:22,,"I never had anything that makes banking easier. I can do everything that I need through the app including pay bills, send money to friends and monitor debits and credits on my credit card and back account. I highly recommend if you are Wells Fargo customer that you download this app. You’ll never go wrong.",5,False,WillieBDare,Great app
2017,2020-12-10 23:17:18,,"I was in a jam, literally without gas and far from home, there was an expense that caused me to be negative in my account!! The rep totally understood and actually helped me to get home and be safe!! From my heart, times right now are very difficult for all of us, it’s great and very wonderful to know that my bank understands and cares about me!!! And my family!! Merry Christmas to all of you and your families at Well’s Fargo!!!!",5,False,Monster Mobile Tint,Thank you Wells Fargo!!
2018,2020-10-26 07:17:51,,Generally very easy to use and transfer money once it has been previously arranged and approved. This has been very important for me as I have been staying abroad longer than planned due to travel restrictions during this pandemic. I however find that it sometimes takes unusual time to sign off which makes me a bit concerned.,5,False,rianmi,Caress
2019,2020-10-12 15:41:28,,"Real problems with this feature. While placing on black background it still wants darker. 
Check amount while correct is often reported as different than entered. Not true. If you simply want it verified after photo say so. Obviously you don’t want reviews as you say every nickname already in use.",5,False,gidblessamerica,Mobile deposits
2020,2020-10-03 15:03:39,,"We can’t deposit a $17,000 check is the mobile app. and we have covid!!!! We have been depositing my husbands paycheck every month prior to this month.  Now that we have covid and are extremely sick, we have to go to the bank to deposit his check!!!  Just horrible in a pandemic!!! What a stupid change!!!",5,False,pandemic issue,Horrible you can’t make large deposits
2021,2020-08-26 01:54:52,,Been with Wells since 2007 and have really enjoyed the features and changes of their online banking and app. Loved their old online and had a hard time changing to the new online but wow is it easy to use! App and online are the same... not all the same capability but so easy for on the go. Transfer money in a click and balances are in real time.,5,False,as easy as amazin,WF has come a long way!
2022,2020-08-04 23:35:35,,I love the Wellsfargo app. All of the functionality is very intuitive and it is very convenient having all our accounts in one place. Love the check deposit feature and feels like the bank is at my fingertips. Only time we actually have to go to the bank is to get cash from the ATM,5,False,KariLR,Very intuitive easy to use interface
2023,2020-07-21 13:24:58,,"I like having access to all my business and personal accounts in one place. But, when I need to view a statement on-line I must first  change my statement delivery preference from mail to on-line only. For ease of account reconciliation I always want to receive my statements by mail. When statements are only on-line I have to waste time and paper to print them out.",5,False,NevadaTAZ,"WFB mobile app is very good, but..."
2024,2020-02-25 00:13:31,,Being able to just snap a picture of a check makes banking so much easier when you are a working mom like myself. Sometimes the bank teller lines are crazy long and the ATM is down at times and Wells Fargo once again has made everyday life with banking easy!!,5,False,Mrs. Creppel,Life made a bit easier for working parents
2025,2020-06-06 14:10:20,,"Please add a search option to be able to view deposits or withdrawals for a certain period? For example if you can pull statements going back seven years, why not be able to only request a report to show deposits or withdrawals only, covering up to the seven years? This will prevent having to open each monthly statement to view them.",4,False,ErBrSoMa,Limited search options
2026,2019-12-06 21:31:58,,WF app for mobile deposit. I have used this since it was made available. In the past year the new and improved format has made online banking SO much better. In particular the OCR is very much improved so that the software is able to read the checks. I used to have to re-photograph about 1/2 of the checks! For past year I have had 100% luck.,5,False,paulitabuelita,Much improved
2027,2019-11-10 21:58:07,,"The mobile deposit is  a  convenient tool when unable to make on-site  deposits. However, I personally had difficult with the picture taking process; it took few minutes to position the check to capture the numbers. Great service.",5,False,Nadine Thomas,Mobile Deposit
2028,2019-10-23 22:13:12,,"The mobile app actually works great for me. There have been multiple times when I am in an extreme hurry to check my account, transfer money, verify a transaction, etc when I go to my app and it mandates I update the app immediately. Super frustrating and inconvenient. Other apps will give me a 10day warning that it needs to be done. I really really don’t appreciate this AT ALL.",5,False,Kiki from Las Vegas,Mandatory Updates
2029,2019-10-24 04:40:25,,"I love the convenience of banking from my phone, but the only complaint I have is that there are limitations on the amount I can deposit into my account electronically. I wish this option could be customized based on balance or some other factor. Very inconvenient to have to go to the branch to make a deposit when the amount exceeds your limit.",4,False,Norma Rosenberg,"Great convenience, but limitations. Wish we could deposit larger amounts via mobile."
2030,2019-09-20 23:01:32,,The Wells Fargo Mobil App has been a god send to me!  I’m very impressed by the simple and efficient way it’s setup for me to get everything done at my convenience! No standing in line and no waiting on the phone for an agent! I’m not the most computer savvy person but I’m proud to be able to take care of my personal banking needs without fear of messing things up!  I’m not going back to the old way anytime soon!,5,False,DARBYSLADY,Satisfied
2031,2019-09-07 14:57:15,,"Beware of their Touch ID feature.  If your fingerprint does not scan correctly the first time, it will shut down the app.  You need to call customer service to reactivate.  Twenty (20) minutes, yes 20 minutes later, the app is reactivated.  Sadly, the rep was well aware of this issue, but said it was for my safety.  If that were the case, the app would shut down with one wrong password attempt too.",5,False,Tampa litigator,Wells Fargo App
2032,2019-07-11 16:54:21,,"I’ve been a Wells Fargo Bank customer for more than 60 years, which includes the predecessors to Wells Fargo. I used the mobile app for deposit of a check for the first time. It was a very good experience, the procedure was easy to follow and very easy to use with no problems. It’s too bad that all banking isn’t that easy. Thank you for investing the time to develop something that works well.",5,False,Legal services user,Nev Customer
2033,2019-05-24 10:20:40,,Why do you have to have daily balance showing on the account balance page? It makes the information too busy and confusing. If you have to have it then at least provide option to toggle it off and on. I bet lot of people would want it off. What a useless feature to make experience miserable!,5,False,Babarw,Change is not always good!!!
2034,2019-03-15 06:28:20,,"I really enjoy this app. It has giving me security that I need to track my money and the flexibility to navigate in it. I recommend it to everyone. It has help me to transfer money, send money,  make payments and deposits in a click of a button. The ability to deposit checks instantly with out going to the bank, that’s what I call “Customer Service “.",5,False,Pastor Mel & Tony,Thanks Wells Fargo app
2035,2019-02-07 22:42:58,,"Understandably, systems crash on occasion but for an App/website to be down all day for one of the largest Fortune 100 companies is ridiculous.  This is not a one time observation. After their reputation was tarnished due to immoral practices a few years back, you would think Wells Fargo would invest enough money in Tech to ensure an optimal customer experience in order to retain the remaining customers they have left.",5,False,Cupcake13579,Extended down time
2036,2018-11-27 01:20:19,,"I have looked and I don’t see a bill pay section for monthly bills. I maybe missing this but I only see Zelle to transfer money. My BOA app has Zelle and a bill pay section. It sure would come in handy for my monthly bills.
I am grateful that there are Wells Fargo locations in every state that my family lives in. BOA, my longtime bank, lost out since they are not everywhere! Thank you 😀",5,False,No Billpay in app?,No Bill Pay?
2037,2018-12-07 14:22:06,,"The app works fine. But I hate the bill payment section. All other apps I’ve used have you set your due date and then they figure out which day it should be sent. Not wells, they make you figure it out on your own. It’s so stupid because they could easily do otherwise—and make it easier on the end user. Make bill payments better — use the one click to set the amount due but also the correct due date (when using ebills) and not defaulting to today’s date.",3,False,lolagoetz,It’s okay
2038,2018-09-15 21:00:20,,"My apologies Earbarlvna if I misspelled your name but I will long remember your patience, kindness, and assistance. All traits that lack meaning beyond their experience of them.
You have set an exceptionally high bar for your coworkers because all future contact with Wells Fargo employees will be measured by my contact with you.
Surely you seek more from life than your current position. Your talents certainly exceeds such position.",5,False,Mean Machine 1700,Earbarlvna was over the top in helping
2039,2018-09-06 18:10:59,,"The app is so overly picky about mobile deposits as to be useless and infuriating. It gives no feedback on what caused it to reject the check. Then if you call bankers for help they can see the image but have no way of forcing it through even when they say it looks good. It is less trouble to drive to the bank, even as someone disabled it is still less trouble.",4,False,GardenerGuy,Mobile deposit is the very worst
2040,2018-08-30 03:06:23,,"Currently having issues where nothing appears on the screen when logged in. Have tried deleting and re-downloading the app and nothing. Also the app tends to force close at times on its own, other than these issues the app has been useful for quick access to account information. Please fix the issues soon.",5,False,ItzJacks,App not working
2041,2018-07-28 13:39:57,,Unable to make mobile deposit  what good is this if it does not work ! App tells me to go to nearest bank to deposit check. Phone call to customer service 2 days ago. Agent said an issue and try later ! 2 days later still not working   This is causing me a. Issue ! NOT GOOD! Gave one star but site will not accept a 1.,5,False,badnank,Mobile deposit
2042,2018-06-15 15:13:28,,"I have used this app for years. The latest update makes it nearly impossible to make a mobile deposit. It has recently taken 3-12 times for each photo to actually be accepted, IF they are both accepted. I have only had one deposit completed since it was updated. Repair the camera use in app and I would rate higher.",5,False,AmuLeT421,Update your camera option
2043,2018-07-19 01:06:15,,"Overall, the app works great in terms of mind in your accounts and accurately keeping track of everything. The ability to make payments and such is pretty handy, and the layout of the app is not bad at all. However, I’m growing increasingly tired of the app consistently dumping my password, which I might add, I copy directly for my password manager so I know it is correct, forcing me to set up a new one.  This happens every few months and I’m on my fourth go-round of it. It’s annoying.",3,False,LilacBloom,Dumps password every few months
2044,2018-05-14 17:48:27,,"The thing I hate the most is that sometimes transactions are posted, then they disappear completely, then they reappear, and sometimes they are changed after a few days. I think a post should be instantaneous, and never change unless necessary. They should definitely never disappear from the list and then reappear.",5,False,CrazyGreyFox,Too many changes
2045,2018-04-25 06:52:51,,They don’t notify when your account is overdrawn and charge you a 35$ fee days later they tell you they can’t fix it that you need to be hot potatoed to their costumer care unit they say there sorry no one needs their sorry just good service. planing on switching to US bank . Wells fargo takes any opportunity to take your money I feel like they steal my money wouldn’t recommend them,5,False,Brambila101,They make excuses
2046,2023-09-11 16:34:15,"{'id': 38880441, 'body': ""We'd like to help. To determine what may be occurring with your mobile app, please contact technical support at 1-800-956-4442 so they can look into this. -Isaiah"", 'modified': '2023-09-12T20:52:05Z'}","This app used to work well for deposits, but recently takes about 20 tries, even after following all the suggestions.  The worst part is the conflicting onscreen instrutions, such as ""stay within the guides,"" and ""get closer."" Mobile deposit is an important convenience to me, so I hope WF fixes it soon.",5,False,Glo Waves,Check recognition rarely works
2047,2017-11-15 12:47:26,,"Although the app is good for most common and basic tasks, it does not offer insight into behind the scenes data.  For example there is no indication of pending transactions. All exposed transactions appear to be relative to already posted statements, so you won't see live data.  Meaning if you withdraw money right now don't expect to see that transaction until later.  

I think WF should review some competitors apps.  For example the Chase app is awesome. You can do nearly anything in it and see ALL transactions immediately, including pending.",2,False,michaeljf,Extremely limited functionality
2048,2017-08-21 19:16:41,,"Tells me my finger prints have changed way too often and I've definitely not changed them. All other apps work fine, why not this one?

Much worse at being able to read checks. I'm sure someone at WF will say great, that's how we want it, but I say no. Not great. Just make your app work. 

It's always been a bit cranky about position, but this is new. Tap on retake photo and it's all the way back to the beginning to start over. Why isn't the app smart enough to remember what I just entered? Cycle thru this multiple times and then find a sheet of paper to put under the check and finally it works. 

I've been a WF customer for a very long time. They are an ok bank, certainly not a great one. The app is about the same.

I noticed the Bank of America app has much higher ratings... I guess they get it. I'll have to think about switching...",2,False,Qjqjqjqjqjdjfgfh,"Mobile Deposit Gets Worse, Not Better"
2049,2024-01-13 00:25:25,"{'id': 41272167, 'body': ""We're sorry to hear that and would like to try and help. Please email us with details (phone number, link to this public comment and your reviewer name) at appstorefeedback@wellsfargo.com. Do not share anything private when emailing us, such as account numbers. -Hirro"", 'modified': '2024-01-14T11:52:02Z'}",Zelle thru the app is horrible! Everytime I try to Zelle someone I Zelle on a monthly basis I have to tap the name several time before it will let me inter the amount and make the payment. I have uninstalled and reinstalled many many times to no avail. No one seems to know how to resolve this issue. It is t only with the one contact it is with every contact or person I attempt to Zelle but now with the IRS taxing Zelle I believe I am moving away from banks all together shortly and going cash only! Uncle Sam takes enough of my hard earned Pennies I am tired of being screwed over. Was nice while it lasted Wells Fargo.,1,False,NoneYa Biznyass,Zelle
2050,2023-10-30 13:38:38,"{'id': 39853415, 'body': ""FastLook has been discontinued back in February 2022. But I'll make sure to share your feedback with the Mobile team as they do appreciate insight on your mobile experience. Thanks. -Suzette\n "", 'modified': '2023-10-31T16:54:57Z'}","Overall, the app is easy to use. There are a few things that seem a little more aged than other banking apps but nothing to complain about. 

My main desire for this app is that they would make a widget for the credit profile!! All the other banks I use have a widget, and it’s so helpful to check my balance without having to login to all my banks! 

Please make a widget Wells Fargo!",4,False,Casual Review Guy,Make A Widget!!
2051,2023-10-29 23:04:15,"{'id': 39841608, 'body': ""We're sorry to hear that and would like to try and help. Please email us with details (phone number, link to this public comment and your reviewer name) at appstorefeedback@wellsfargo.com. Do not share anything private when emailing us, such as account numbers. -Roger"", 'modified': '2023-10-31T08:51:40Z'}","App generally works well although it can be slow at times (which could be a bandwidth issue). Occasionally it’s difficult to find the function I’m looking for due to the differences between this app and the website.  Worst issue is just trying to find an answer to a simple question like what is the daily transfer limit for Zelle?  This app will only tell you that you’re exceeding the limit, but NOT what that limit is!",3,False,SnowOnTheRoof,App Review
2052,2023-06-17 15:17:21,,The app is all of the above and more. I can perform routine tasks in minutes. The Face ID hasn’t failed me once (knock on wood) which allows me to log on quickly and get what I need done without any issues. The layout is straightforward and easy to navigate. Been a happy customer for years. No complaints from me.,5,False,BJones3000,"Smooth, quick, and easy"
2053,2023-04-06 04:10:06,,"I love this easy to use app and it makes life a breeze by being able to track all of my expenses in one place. Thanks to this app, I’ve been able to get my financials in order. 
Customer service is top notch and always there to answer my questions; friendly fast service too! Thank you.",5,False,beautifulgaby,Thank you Wells Fargo Team!
2054,2023-05-12 15:47:09,"{'id': 36502660, 'body': 'Hi Ry, thanks for providing this feedback. We will be sure to share it with the Mobile team as they do appreciate insight on your mobile experience. Thanks again. -Sofia\n ', 'modified': '2023-05-13T23:56:36Z'}",I am pretty sure this happened in one of the most recent releases but you need to put the name of the accounts back on the bill pay — choose your account screen. If you have multiple accounts this is a huge inconvience to go back and check account balance to determine what account to pick. You have the real estate for 3 rows in the table cell so please add it. Sorry about the one star but it is a feature that has a huge usability impact on your product. Even a long press for account info would be better.,1,False,Ry n Ev,Bill pay screen - come on
2055,2023-04-25 17:03:04,"{'id': 23602434, 'body': 'Hi, thank you for your feedback. I will be sure this passed along for you. In the meantime, if you still need help with Bill Pay, please call and speak with an online banker at 1-800-956-4442. -Aud', 'modified': '2021-06-26T18:28:19Z'}","2023: FOR CRYING OUT LOUD, Make billpay history searchable by filter!! Please also, on ""Bill Pay"" page > All payees tab, please start  including date of last payment for each entry. There's enough space to do that. 
review 2022: Make billpay history searchable!! review 2021: Make billpay history searchable!! review 2020: *cough* Make billpay history searchable!! 🤒 review 2019: Make billpay history searchable!! review 2018: Make billpay history searchable!! review 2017: Make billpay history searchable!! review 2016: Make billpay history searchable!!",3,True,Telemetrus,Make billpay history searchable!
2056,2023-04-09 16:58:11,,"In the middle of a monthly review the screen on the iPad is interrupted and the session ended when there had not been inactivity. Very disruptive. This was never the case in the past. Needs to be corrected. Then a statement appears to retry at a later time. I am doing taxes and the time set aside has to be accessible, not a later time. The app closes and I am still able to get back on but it seems very un-necessary.",4,False,stock & B guy,Wells Fargo app
2057,2023-04-02 06:27:02,,"I’ve been with Wells Fargo off and on now for 15 years and this last time and after being rejected by competitors Wells Fargo said yes to a checking & savings, which every one needs, especially when their restarting in life at 40 and trying to rebuild credit.  It’s the little things 🫶🏼Thank you Wells Fargo!",5,False,Michaelarnold1383,Constant Amazing Customer Service
2058,2023-01-14 18:54:39,,"As a senior citizen it is a huge compliment to say that this site is so easy to navigate…from Zelle payments …to account balances…to credit score…to a multitude of banking transactions that used to require a trip to the bank during their banking hours.
Have been a customer for over 20 years and no intention of ever changing banks.",5,False,Swampglitter,Easy and Reliable
2059,2022-12-22 18:30:05,,"I have the Wells Fargo app on my iPhone and use it a lot. Whenever I get checks and cannot get into the bank or don’t feel like it, I use the mobile deposit that the app offers. It works really well and actually is easier than going into the bank. I recommend it highly.",5,False,magnessR,Mobile Deposit Works!
2060,2022-03-28 19:33:11,,"Mobile deposit is so convenient and I could able to deposit check with just 2 clicks. Wells Fargo listening customer voice and making user friendly applications. Great job for all developers, product management and technology team members!",5,False,SurenderAireddy,Mobile deposit is Pretty fast and convenient
2061,2022-12-08 16:16:54,"{'id': 32890367, 'body': ""Hi, we'd like to help. To determine what may be occurring with your account, please contact technical support at 1-800-956-4442, so they can look into this. –Becky"", 'modified': '2022-10-31T17:04:16Z'}","Still kicking me out (not available at this time). Then when I immediately try to access again it lets me in then gives me about 1 minute to look up info and shuts me down again. I hate it!still the same 2 weeks later!  Fix it or I’m going elsewhere. First online banking is inaccessible to me; then, my bank branch is closing and I have to close out my safe deposit box!  What inconvenience! Does anybody actually read these?",3,True,todbird,E. Johnson
2062,2022-08-04 15:34:17,"{'id': 31340899, 'body': 'Hi there, thanks for providing this feedback. We will be sure to share it with the Mobile team as they do appreciate insight on your mobile experience. Thanks again. -Tania', 'modified': '2022-08-08T13:38:24Z'}","Love the app other than every time you open it, it shows your activity from the previous visit. Unless you completely close out the app on your phone, it’ll ask if you want to continue your session, no matter how long ago the last session was. Before Face ID, just when you click on the app, it’ll show your balance from previous session. I don’t like that and feel that is not secure.",3,False,kellygirl214,Showing balance
2063,2022-07-08 16:05:37,"{'id': 30835526, 'body': ""We're sorry to hear that and would like to try and help. Please email us with details (phone number, link to this public comment and your reviewer name) at appstorefeedback@wellsfargo.com. Do not share anything private when emailing us, such as account numbers. -Becky"", 'modified': '2022-07-11T17:31:34Z'}",I am very upset with this bank. My wife is a new customer and she set up her direct deposit with her new account. Her first paycheck was blocked because Wells Fargo closed the account without notice. When we called and sat on hold for hours we were told they were releasing the money but that we would have to go into a branch the next day to get cash. The next day is Saturday and no branches are open. We are on vacation and not near home. I explained the situation to the Wells Fargo employee and he said he understood and then hung up. This bank does not care about you!,1,False,adriver007,Very upset with this bank
2064,2022-07-06 14:53:46,,"I like the app. It’s very user friendly and has all you need. I like the options to review each account, check FICO score, and to send money through zelle. Only thing I wish it had was the option to see what was the running balance on credit cards after each purchase like you can see on the website when using a computer vs the actual app.",4,False,Kichyy101,Review
2065,2022-05-05 19:10:09,,The new reimagined Wells Fargo app is not usable for my needs. The font causes lines to  not fit on one row and get super imposed or cut off.  I cannot easily view deposits like I could in the old app. I have to scroll through many lines to get through one days banking information that would all fit in one screen in the old app. I feel you took something easy to use and turned it into a very unfriendly experience. I now have to log onto the website to easily view the information I could get in one click from the old app. Very poor design.,1,False,Tamithedentist,New imagined app
2066,2022-04-06 04:55:48,,"I love the new app interface although once you get into the actual statements and other things beyond viewing transactions it seems the app looks like the old version. So I’m hoping this changes over time. The biggest change I NEED to see if adding a Dark Mode option. If nothing else, this would be make the app 5/5 for me. Hope to see this change soon!!",4,False,Sampito23,Dark Mode Needed
2067,2022-03-30 13:57:53,"{'id': 28907687, 'body': 'Thank you for providing this feedback. We truly value your opinion and I will be sure this feedback is forwarded on your behalf. I apologize for the inconvenience. You can take digital tours to learn how to navigate the new app here: https://featuredemos.wf.com/en/home. Otherwise, for online or app assistance, please call 1-800-956-4442. -Aud', 'modified': '2022-04-01T00:22:58Z'}",The app was MUCH more user friendly before the “update” it seems that it was a huge downgrade. The quality of the app the usefulness of it and the navigation of the site is now terrible. It is unbelievably irritating. You can’t see the descriptions of the transactions anymore without clicking and records only going back to the first of the year?? Terrible. Hate hate hate it. I sent an email to Wells Fargo also trying to figure out things on the “new” app and got a reply saying that they were sorry I was having a hard time and that was it….. super helpful. Thanks.,1,False,sassysqwash,Horrible
2068,2022-03-12 04:45:05,,"This app is not an improvement. Now, I can’t even see my posted checks without scrolling thru all the transactions. How does that help customers? I may as well just go online and then what is the app good for. Very disappointed. You had a good product but decided to change it. I don’t know why?",5,False,BC engineer,If it’s not broke why fix it?
2069,2022-03-11 02:31:26,,"Not a fan of the new App layout at all!!! 
Really liked the old format… this one is very hard to read because everything is the same color.
The Pending and Approved transactions look too similar. If some colors were added to differentiate these categories that would probably help.",5,False,Pooky521,Not A Fan… It All Looks The Same!
2070,2022-03-01 12:50:07,,I absolutely hate the new update on this app. It is not user friendly and I now have to literally search for everything I’m looking for; whereas at one point the app was simple and clear. I’m always open to new ideas and updates but now this app has become my least favorite financial app.,5,False,L. A.S,I hate the updated version
2071,2022-03-10 22:32:34,"{'id': 28566564, 'body': ""We're sorry to hear that. To assist you further, please email us with details (phone number, link to this public comment and your reviewer name) at appstorefeedback@wellsfargo.com. Do not share anything private when emailing us, such as account numbers. -Tyler"", 'modified': '2022-03-14T15:46:42Z'}","I’ve had this app a long time and never had any issues. But over the past few months I am unable to edit a payment. Each time I try, it says ‘error’. Be aware. You better have the funds available to pay your bill, because once you set up your payment, you can’t go back and change it. This needs to be fixed.",4,False,Tracer3,Payment Edit
2072,2022-02-25 17:46:25,"{'id': 28272412, 'body': 'Hi there, thanks for providing this feedback. We will be sure to share it with the Mobile team as they do appreciate insight. Thanks again. -Desiree', 'modified': '2022-02-27T01:08:54Z'}","The updated app, in my opinion, is definitely one of the best. The colors and graphics are very good and everything is easy to access and use. One thing- I like the history of Wells Fargo as one of the oldest banks in the US. I hope they keep the stagecoach graphics and maybe some other history of the bank within the app.",5,False,NevadaTom,Excellent app
